0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 44.01 (+/- -1.34),RMSE_train = 16.26 (+/- -0.50),R2_test = 0.23 (+/- 0.02),R2_train = 0.90 (+/- 0.00),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.02462484 0.04004228 0.02359758 0.0944761  0.04234405 0.07843595
 0.04495942 0.01533384 0.01221116 0.02316725 0.0233978  0.02857505
 0.10869901 0.02100463 0.03074889 0.04413013 0.01911825 0.05523214
 0.02108788 0.02311455 0.01137998 0.06297314 0.01478071 0.03993336
 0.01670165 0.02084391 0.01546    0.02144961 0.02217685]",GKF = True,2021-10-20 03:18:44.205636
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 47.40 (+/- -4.04),RMSE_train = 17.57 (+/- -0.68),R2_test = 0.77 (+/- 0.04),R2_train = 0.97 (+/- 0.00),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.04393709 0.07625395 0.005311   0.00602868 0.07077863 0.10429058
 0.03014547 0.01559917 0.00578708 0.00964087 0.0081362  0.02606329
 0.05525497 0.00920503 0.01904282 0.02459306 0.00611609 0.37254069
 0.0112078  0.00464165 0.00504805 0.00539594 0.0045231  0.00633475
 0.00504555 0.02627201 0.0056105  0.02529061 0.01190538]",GKF = True,2021-10-20 03:18:47.053552
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 73.79 (+/- -5.62),RMSE_train = 32.85 (+/- -3.99),R2_test = 0.22 (+/- 0.26),R2_train = 0.85 (+/- 0.05),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.01861766 0.05101179 0.01514817 0.07354494 0.04704482 0.05777081
 0.04071513 0.00795429 0.01284276 0.03414938 0.0307596  0.12122674
 0.03011979 0.02210565 0.02388901 0.04069464 0.01652444 0.0512
 0.01588927 0.01123452 0.01395386 0.09785518 0.01620103 0.06794556
 0.01790679 0.0134688  0.01844102 0.01523256 0.01655179]",GKF = True,2021-10-20 03:18:49.163324
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 82.04 (+/- -6.73),RMSE_train = 30.86 (+/- -2.14),R2_test = 0.26 (+/- 0.03),R2_train = 0.90 (+/- 0.01),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.03057196 0.0218293  0.02128894 0.023314   0.02051502 0.0380724
 0.03987563 0.01122257 0.01127284 0.02182182 0.03289606 0.04398813
 0.04644157 0.01305871 0.0276977  0.0535711  0.03591995 0.02679562
 0.1558196  0.08905922 0.01099999 0.01747464 0.01802557 0.02361163
 0.01861004 0.04386161 0.01275162 0.05848927 0.03114352]",GKF = True,2021-10-20 03:18:51.894883
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 53.61 (+/- -4.15),RMSE_train = 18.99 (+/- -2.41),R2_test = 0.71 (+/- 0.05),R2_train = 0.96 (+/- 0.01),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.00545433 0.13993733 0.00503534 0.00254355 0.16222099 0.0135852
 0.02344729 0.00173922 0.00237766 0.00333167 0.10097602 0.0105707
 0.02969794 0.00394478 0.04383692 0.007287   0.19088748 0.01240119
 0.0209309  0.00893003 0.00187797 0.00239703 0.00383381 0.00491491
 0.00260137 0.04437267 0.11168476 0.01969414 0.01948779]",GKF = True,2021-10-20 03:18:53.981425
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 71.69 (+/- -5.91),RMSE_train = 26.71 (+/- -1.10),R2_test = 0.43 (+/- 0.05),R2_train = 0.92 (+/- 0.01),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.01623332 0.12040163 0.01006886 0.01214455 0.14764256 0.02881016
 0.03201132 0.01550009 0.01161782 0.0270871  0.03810403 0.0267362
 0.04034517 0.01250832 0.02786349 0.02206783 0.01490922 0.04792493
 0.07826632 0.00957448 0.01168768 0.02969644 0.02282301 0.08513194
 0.01656122 0.02737076 0.01624142 0.02183714 0.028833  ]",GKF = True,2021-10-20 03:18:57.799394
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 51.80 (+/- -7.37),RMSE_train = 19.19 (+/- -1.42),R2_test = 0.65 (+/- 0.10),R2_train = 0.95 (+/- 0.01),"training_features = ['NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR']","feature_importance = [0.08633221 0.01964761 0.00424363 0.00516509 0.02049303 0.01775143
 0.01876701 0.02169152 0.01294909 0.02067808 0.32326713 0.03385104
 0.01141505 0.00524212 0.09793267 0.01977725 0.01280657 0.02280536
 0.0650189  0.05106814 0.00510973 0.00607082 0.02567415 0.01516654
 0.00463808 0.01046535 0.01238659 0.03701747 0.01256831]",GKF = True,2021-10-20 03:19:00.800681
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 134.40481151916086,RMSE_train = 16.312078322746306,R2_test = -0.8161826627819735,R2_train = 0.8949396724157687,"training_features = ['Blue', 'Green', 'Red', 'RedEdge', 'NIR', 'NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR', 'MEAN Average temperature at 2m altitude (TM)', 'MEAN Maximum air temperature at 2m altitude (TX)', 'MEAN Minimum air temperature at 2m altitude (TN)', 'MEAN Precipitation (RR)', 'MEAN Relative humidity in 2m - 1', 'MEAN Relative humidity in 2m - 2', 'MEAN Wind gust (FG2)', 'MEAN Wind speed in 2m', 'MEDIAN Average temperature at 2m altitude (TM)', 'MEDIAN Maximum air temperature at 2m altitude (TX)', 'MEDIAN Minimum air temperature at 2m altitude (TN)', 'MEDIAN Precipitation (RR)', 'MEDIAN Relative humidity in 2m - 1', 'MEDIAN Relative humidity in 2m - 2', 'MEDIAN Wind gust (FG2)', 'MEDIAN Wind speed in 2m', 'MODE Average temperature at 2m altitude (TM)', 'MODE Maximum air temperature at 2m altitude (TX)', 'MODE Minimum air temperature at 2m altitude (TN)', 'MODE Precipitation (RR)', 'MODE Relative humidity in 2m - 1', 'MODE Relative humidity in 2m - 2', 'MODE Wind gust (FG2)', 'MODE Wind speed in 2m', 'SUM Average temperature at 2m altitude (TM)', 'SUM Maximum air temperature at 2m altitude (TX)', 'SUM Minimum air temperature at 2m altitude (TN)', 'SUM Precipitation (RR)', 'SUM Relative humidity in 2m - 1', 'SUM Relative humidity in 2m - 2', 'SUM Wind gust (FG2)', 'SUM Wind speed in 2m', 'MIN Average temperature at 2m altitude (TM)', 'MIN Maximum air temperature at 2m altitude (TX)', 'MIN Minimum air temperature at 2m altitude (TN)', 'MIN Precipitation (RR)', 'MIN Relative humidity in 2m - 1', 'MIN Relative humidity in 2m - 2', 'MIN Wind gust (FG2)', 'MIN Wind speed in 2m', 'MAX Average temperature at 2m altitude (TM)', 'MAX Maximum air temperature at 2m altitude (TX)', 'MAX Minimum air temperature at 2m altitude (TN)', 'MAX Precipitation (RR)', 'MAX Relative humidity in 2m - 1', 'MAX Relative humidity in 2m - 2', 'MAX Wind gust (FG2)', 'MAX Wind speed in 2m', 'STD_DEV Average temperature at 2m altitude (TM)', 'STD_DEV Maximum air temperature at 2m altitude (TX)', 'STD_DEV Minimum air temperature at 2m altitude (TN)', 'STD_DEV Precipitation (RR)', 'STD_DEV Relative humidity in 2m - 1', 'STD_DEV Relative humidity in 2m - 2', 'STD_DEV Wind gust (FG2)', 'STD_DEV Wind speed in 2m', 'QUANTILE_25 Average temperature at 2m altitude (TM)', 'QUANTILE_25 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_25 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_25 Precipitation (RR)', 'QUANTILE_25 Relative humidity in 2m - 1', 'QUANTILE_25 Relative humidity in 2m - 2', 'QUANTILE_25 Wind gust (FG2)', 'QUANTILE_25 Wind speed in 2m', 'QUANTILE_50 Average temperature at 2m altitude (TM)', 'QUANTILE_50 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_50 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_50 Precipitation (RR)', 'QUANTILE_50 Relative humidity in 2m - 1', 'QUANTILE_50 Relative humidity in 2m - 2', 'QUANTILE_50 Wind gust (FG2)', 'QUANTILE_50 Wind speed in 2m', 'QUANTILE_75 Average temperature at 2m altitude (TM)', 'QUANTILE_75 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_75 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_75 Precipitation (RR)', 'QUANTILE_75 Relative humidity in 2m - 1', 'QUANTILE_75 Relative humidity in 2m - 2', 'QUANTILE_75 Wind gust (FG2)', 'QUANTILE_75 Wind speed in 2m']","feature_importance = [0.05805788 0.04682318 0.02595338 0.03936763 0.0220188  0.01507655
 0.04070489 0.0138768  0.0453267  0.03873116 0.04435062 0.0242763
 0.00832536 0.00790017 0.03697428 0.02460537 0.06130368 0.06943201
 0.01322549 0.03420729 0.05005477 0.01715798 0.03438044 0.02107524
 0.01347681 0.00664217 0.04302665 0.01212109 0.03816331 0.01105752
 0.01922733 0.01803257 0.02317836 0.02186823 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",GKF = False,2021-10-20 03:19:02.749870
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 84.7818029195977,RMSE_train = 16.31207832274631,R2_test = -0.010969680785076319,R2_train = 0.8949396724157686,"training_features = ['Blue', 'Green', 'Red', 'RedEdge', 'NIR', 'NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR', 'MEAN Average temperature at 2m altitude (TM)', 'MEAN Maximum air temperature at 2m altitude (TX)', 'MEAN Minimum air temperature at 2m altitude (TN)', 'MEAN Precipitation (RR)', 'MEAN Relative humidity in 2m - 1', 'MEAN Relative humidity in 2m - 2', 'MEAN Wind gust (FG2)', 'MEAN Wind speed in 2m', 'MEDIAN Average temperature at 2m altitude (TM)', 'MEDIAN Maximum air temperature at 2m altitude (TX)', 'MEDIAN Minimum air temperature at 2m altitude (TN)', 'MEDIAN Precipitation (RR)', 'MEDIAN Relative humidity in 2m - 1', 'MEDIAN Relative humidity in 2m - 2', 'MEDIAN Wind gust (FG2)', 'MEDIAN Wind speed in 2m', 'MODE Average temperature at 2m altitude (TM)', 'MODE Maximum air temperature at 2m altitude (TX)', 'MODE Minimum air temperature at 2m altitude (TN)', 'MODE Precipitation (RR)', 'MODE Relative humidity in 2m - 1', 'MODE Relative humidity in 2m - 2', 'MODE Wind gust (FG2)', 'MODE Wind speed in 2m', 'SUM Average temperature at 2m altitude (TM)', 'SUM Maximum air temperature at 2m altitude (TX)', 'SUM Minimum air temperature at 2m altitude (TN)', 'SUM Precipitation (RR)', 'SUM Relative humidity in 2m - 1', 'SUM Relative humidity in 2m - 2', 'SUM Wind gust (FG2)', 'SUM Wind speed in 2m', 'MIN Average temperature at 2m altitude (TM)', 'MIN Maximum air temperature at 2m altitude (TX)', 'MIN Minimum air temperature at 2m altitude (TN)', 'MIN Precipitation (RR)', 'MIN Relative humidity in 2m - 1', 'MIN Relative humidity in 2m - 2', 'MIN Wind gust (FG2)', 'MIN Wind speed in 2m', 'MAX Average temperature at 2m altitude (TM)', 'MAX Maximum air temperature at 2m altitude (TX)', 'MAX Minimum air temperature at 2m altitude (TN)', 'MAX Precipitation (RR)', 'MAX Relative humidity in 2m - 1', 'MAX Relative humidity in 2m - 2', 'MAX Wind gust (FG2)', 'MAX Wind speed in 2m', 'STD_DEV Average temperature at 2m altitude (TM)', 'STD_DEV Maximum air temperature at 2m altitude (TX)', 'STD_DEV Minimum air temperature at 2m altitude (TN)', 'STD_DEV Precipitation (RR)', 'STD_DEV Relative humidity in 2m - 1', 'STD_DEV Relative humidity in 2m - 2', 'STD_DEV Wind gust (FG2)', 'STD_DEV Wind speed in 2m', 'QUANTILE_25 Average temperature at 2m altitude (TM)', 'QUANTILE_25 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_25 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_25 Precipitation (RR)', 'QUANTILE_25 Relative humidity in 2m - 1', 'QUANTILE_25 Relative humidity in 2m - 2', 'QUANTILE_25 Wind gust (FG2)', 'QUANTILE_25 Wind speed in 2m', 'QUANTILE_50 Average temperature at 2m altitude (TM)', 'QUANTILE_50 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_50 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_50 Precipitation (RR)', 'QUANTILE_50 Relative humidity in 2m - 1', 'QUANTILE_50 Relative humidity in 2m - 2', 'QUANTILE_50 Wind gust (FG2)', 'QUANTILE_50 Wind speed in 2m', 'QUANTILE_75 Average temperature at 2m altitude (TM)', 'QUANTILE_75 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_75 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_75 Precipitation (RR)', 'QUANTILE_75 Relative humidity in 2m - 1', 'QUANTILE_75 Relative humidity in 2m - 2', 'QUANTILE_75 Wind gust (FG2)', 'QUANTILE_75 Wind speed in 2m']","feature_importance = [0.05805788 0.04682318 0.02595338 0.03936763 0.0220188  0.01507655
 0.04070489 0.0138768  0.0453267  0.03873116 0.04435062 0.0242763
 0.00832536 0.00790017 0.03697428 0.02460537 0.06130368 0.06943201
 0.01322549 0.03420729 0.05005477 0.01715798 0.03438044 0.02107524
 0.01347681 0.00664217 0.04302665 0.01212109 0.03816331 0.01105752
 0.01922733 0.01803257 0.02317836 0.02186823 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",GKF = False,2021-10-20 03:19:04.808374
0,"RandomForestRegressor(n_jobs=-1, random_state=1)",RMSE_test = 128.94444633949536,RMSE_train = 16.31207832274631,R2_test = -0.8198142408214748,R2_train = 0.8949396724157686,"training_features = ['Blue', 'Green', 'Red', 'RedEdge', 'NIR', 'NDVI', 'MTCI', 'DVI', 'GDVI', 'MTCI_CI', 'EXG', 'EXGR', 'RDVI', 'TDVI', 'GNDVI', 'NDRE', 'SCCI', 'EVI', 'TVI', 'VARI', 'GARI', 'GCI', 'GLI', 'NLI', 'MNLI', 'SAVI', 'GSAVI', 'OSAVI', 'GOSAVI', 'MSAVI2', 'MSR', 'GRVI', 'WDRVI', 'SR', 'MEAN Average temperature at 2m altitude (TM)', 'MEAN Maximum air temperature at 2m altitude (TX)', 'MEAN Minimum air temperature at 2m altitude (TN)', 'MEAN Precipitation (RR)', 'MEAN Relative humidity in 2m - 1', 'MEAN Relative humidity in 2m - 2', 'MEAN Wind gust (FG2)', 'MEAN Wind speed in 2m', 'MEDIAN Average temperature at 2m altitude (TM)', 'MEDIAN Maximum air temperature at 2m altitude (TX)', 'MEDIAN Minimum air temperature at 2m altitude (TN)', 'MEDIAN Precipitation (RR)', 'MEDIAN Relative humidity in 2m - 1', 'MEDIAN Relative humidity in 2m - 2', 'MEDIAN Wind gust (FG2)', 'MEDIAN Wind speed in 2m', 'MODE Average temperature at 2m altitude (TM)', 'MODE Maximum air temperature at 2m altitude (TX)', 'MODE Minimum air temperature at 2m altitude (TN)', 'MODE Precipitation (RR)', 'MODE Relative humidity in 2m - 1', 'MODE Relative humidity in 2m - 2', 'MODE Wind gust (FG2)', 'MODE Wind speed in 2m', 'SUM Average temperature at 2m altitude (TM)', 'SUM Maximum air temperature at 2m altitude (TX)', 'SUM Minimum air temperature at 2m altitude (TN)', 'SUM Precipitation (RR)', 'SUM Relative humidity in 2m - 1', 'SUM Relative humidity in 2m - 2', 'SUM Wind gust (FG2)', 'SUM Wind speed in 2m', 'MIN Average temperature at 2m altitude (TM)', 'MIN Maximum air temperature at 2m altitude (TX)', 'MIN Minimum air temperature at 2m altitude (TN)', 'MIN Precipitation (RR)', 'MIN Relative humidity in 2m - 1', 'MIN Relative humidity in 2m - 2', 'MIN Wind gust (FG2)', 'MIN Wind speed in 2m', 'MAX Average temperature at 2m altitude (TM)', 'MAX Maximum air temperature at 2m altitude (TX)', 'MAX Minimum air temperature at 2m altitude (TN)', 'MAX Precipitation (RR)', 'MAX Relative humidity in 2m - 1', 'MAX Relative humidity in 2m - 2', 'MAX Wind gust (FG2)', 'MAX Wind speed in 2m', 'STD_DEV Average temperature at 2m altitude (TM)', 'STD_DEV Maximum air temperature at 2m altitude (TX)', 'STD_DEV Minimum air temperature at 2m altitude (TN)', 'STD_DEV Precipitation (RR)', 'STD_DEV Relative humidity in 2m - 1', 'STD_DEV Relative humidity in 2m - 2', 'STD_DEV Wind gust (FG2)', 'STD_DEV Wind speed in 2m', 'QUANTILE_25 Average temperature at 2m altitude (TM)', 'QUANTILE_25 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_25 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_25 Precipitation (RR)', 'QUANTILE_25 Relative humidity in 2m - 1', 'QUANTILE_25 Relative humidity in 2m - 2', 'QUANTILE_25 Wind gust (FG2)', 'QUANTILE_25 Wind speed in 2m', 'QUANTILE_50 Average temperature at 2m altitude (TM)', 'QUANTILE_50 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_50 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_50 Precipitation (RR)', 'QUANTILE_50 Relative humidity in 2m - 1', 'QUANTILE_50 Relative humidity in 2m - 2', 'QUANTILE_50 Wind gust (FG2)', 'QUANTILE_50 Wind speed in 2m', 'QUANTILE_75 Average temperature at 2m altitude (TM)', 'QUANTILE_75 Maximum air temperature at 2m altitude (TX)', 'QUANTILE_75 Minimum air temperature at 2m altitude (TN)', 'QUANTILE_75 Precipitation (RR)', 'QUANTILE_75 Relative humidity in 2m - 1', 'QUANTILE_75 Relative humidity in 2m - 2', 'QUANTILE_75 Wind gust (FG2)', 'QUANTILE_75 Wind speed in 2m']","feature_importance = [0.05805788 0.04682318 0.02595338 0.03936763 0.0220188  0.01507655
 0.04070489 0.0138768  0.0453267  0.03873116 0.04435062 0.0242763
 0.00832536 0.00790017 0.03697428 0.02460537 0.06130368 0.06943201
 0.01322549 0.03420729 0.05005477 0.01715798 0.03438044 0.02107524
 0.01347681 0.00664217 0.04302665 0.01212109 0.03816331 0.01105752
 0.01922733 0.01803257 0.02317836 0.02186823 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",GKF = False,2021-10-20 03:19:06.349461
